date,id,price,url
发标日期：2017-07-26,http://www.yidai.com/invest/a201707912925.html,"50,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-26,http://www.yidai.com/invest/a201707912002.html,"39,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-26,http://www.yidai.com/invest/a201707911783.html,"62,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707881301.html,"150,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707881026.html,"44,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707880825.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707878332.html,"36,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707877592.html,"147,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707877197.html,"82,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2017-07-25,http://www.yidai.com/invest/a201707877071.html,"126,000.00 元",https://www.yidai.com/invest/index.html?page=6
发标日期：2018-10-14,https://www.yidai.com/invest/a201810008154.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-14,https://www.yidai.com/invest/a201810008851.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-14,https://www.yidai.com/invest/a201810008157.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-13,http://www.yidai.com/invest/a201810008185.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-13,http://www.yidai.com/invest/a201810008151.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-13,http://www.yidai.com/invest/a201810008150.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-13,http://www.yidai.com/invest/a201810008147.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-12,http://www.yidai.com/invest/a201810008113.html,"40,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-12,http://www.yidai.com/invest/a201810008111.html,"200,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2018-10-12,http://www.yidai.com/invest/a201810007276.html,"1,000,000.00 元",https://www.yidai.com/invest/index.html?page=1
发标日期：2017-07-24,http://www.yidai.com/invest/a201707845713.html,"35,000.00 元",https://www.yidai.com/invest/index.html?page=8
