date,id,price,url
"2018-10-13 20:40:39\n \n 2018-10-13 20:40:56\n \n 2018-10-13 20:41:32\n \n \n \n""}",https://www.yingzt.com/invest/detail?id=148037336121769986,2.97 万元 项目总额,https://www.yingzt.com/invest/list
"2018-10-13 22:18:01\n \n 2018-10-13 22:18:01\n \n 2018-10-13 22:40:30\n \n \n \n""}",https://www.yingzt.com/invest/detail?id=148033902296203266,"1,000 元 项目总额",https://www.yingzt.com/invest/list
"2018-10-13 21:40:41\n \n 2018-10-13 21:41:02\n \n 2018-10-13 21:41:14\n \n 2018-10-13 21:41:48\n \n \n \n""}",https://www.yingzt.com/invest/detail?id=148035286366978060,4.97 万元 项目总额,https://www.yingzt.com/invest/list
"2018-10-13 20:05:09\n \n 2018-10-13 20:06:12\n \n 2018-10-13 20:06:37\n \n 2018-10-13 20:07:23\n \n 2018-10-13 20:09:25\n \n 2018-10-13 20:09:57\n \n 2018-10-13 20:14:20\n \n 2018-10-13 20:17:51\n \n 2018-10-13 20:17:56\n \n 2018-10-13 20:18:26\n \n 2018-10-13 20:24:06\n \n 2018-10-13 20:24:23\n \n 2018-10-13 20:26:20\n \n 2018-10-13 20:30:56\n \n 2018-10-13 20:32:31\n \n 2018-10-13 20:33:47\n \n 2018-10-13 20:37:22\n \n 2018-10-13 20:37:34\n \n 2018-10-13 20:38:42\n \n 2018-10-13 20:38:58\n \n 2018-10-13 20:41:15\n \n 2018-10-13 20:41:17\n \n 2018-10-13 20:42:18\n \n \n \n""}",https://www.yingzt.com/invest/detail?id=148031010718384131,9.91 万元 项目总额,https://www.yingzt.com/invest/list
"2018-10-13 20:42:38\n \n 2018-10-13 20:43:05\n \n 2018-10-13 20:46:56\n \n 2018-10-13 20:49:26\n \n 2018-10-13 20:53:09\n \n 2018-10-13 20:53:49\n \n 2018-10-13 20:54:36\n \n 2018-10-13 20:59:44\n \n \n \n""}",https://www.yingzt.com/invest/detail?id=148043134337581068,2.97 万元 项目总额,https://www.yingzt.com/invest/list
"2018-10-13 20:44:38\n \n 2018-10-13 20:45:33\n \n 2018-10-13 20:46:20\n \n 2018-10-13 20:47:21\n \n 2018-10-13 20:47:50\n \n \n \n""}",https://www.yingzt.com/invest/detail?id=148034536893612145,2.97 万元 项目总额,https://www.yingzt.com/invest/list
